Price,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,Rolling_17d_Return
Ticker,SPY,SPY,SPY,SPY,SPY,SPY,,,
Date,,,,,,,,,
12/1/21,425.8995972,450.5,464.6700134,450.2900085,461.6400146,131939200,-0.011107284,3.63499679,-0.038482001
12/2/21,432.4228821,457.3999939,459.0700073,450.3099976,450.730011,127637800,0.015316485,3.70598865,-0.024587838
12/3/21,428.6601257,453.4200134,460.2999878,448.9200134,459.1700134,137331600,-0.008701566,3.665039178,-0.029868776
12/6/21,433.736969,458.7900085,460.7900085,453.5599976,456.1300049,98977500,0.011843516,3.720289647,-0.010417955
12/7/21,442.7087708,468.2799988,468.8800049,458.6499939,464.4100037,95484700,0.020684891,3.817928322,0.00972488
12/8/21,443.8809204,469.519989,470,466.8299866,468.7000122,72238800,0.002647677,3.830684638,0.004815208
12/9/21,440.8840637,466.3500061,469.6300049,466.1400146,468.1499939,61272600,-0.006751488,3.798070329,-0.00231058
12/10/21,445.0343628,470.7399902,470.8999939,466.5100098,469.230011,77159800,0.009413584,3.843237366,0.003111093
12/13/21,441.0920715,466.5700073,470.5599976,466.269989,470.1900024,87724700,-0.008858397,3.800334044,-0.003353734
12/14/21,438.057312,463.3599854,465.7399902,460.25,463.0899963,97264100,-0.006880104,3.767307245,-0.013560987
12/15/21,444.9020081,470.6000061,470.8599854,460.7399902,463.4200134,116899300,0.015625115,3.84179697,0.003646947
12/16/21,440.9786072,466.4500122,472.8699951,464.7999878,472.5700073,116568600,-0.008818573,3.79909923,-0.002395358
12/17/21,436.2853394,459.8699951,464.7399902,458.0599976,461.5499878,135511600,-0.010642847,3.748023151,-0.01431988
12/20/21,431.6461487,454.980011,455.3999939,451.1400146,454.480011,107134800,-0.010633387,3.697535586,-0.027397552
12/21/21,439.3117065,463.0599976,463.2099915,456.3099976,458.6099854,69806300,0.017758893,3.780958618,0.012455809
12/22/21,443.7043152,467.6900024,467.8099976,462.5799866,462.7900085,58890200,0.009998843,3.828762672,0.010187542
12/23/21,446.4650574,470.6000061,472.1900024,468.6400146,468.75,56439700,0.006222031,3.858807385,0.036643486
12/27/21,452.7834778,477.2600098,477.3099976,472.0100098,472.0599976,56808600,0.014152105,3.927569737,0.063122578
12/28/21,452.4134521,476.8699951,478.8099976,476.0599976,477.7200012,47274600,-0.000817224,3.923542808,0.046229214
12/29/21,452.9921875,477.480011,478.5599976,475.9200134,476.980011,54503000,0.001279218,3.929841092,0.056763063
12/30/21,451.7398682,476.1600037,479,475.6700134,477.9299927,55329000,-0.00276455,3.916212302,0.04150649
12/31/21,450.6014404,474.9599915,476.8599854,474.6700134,475.6400146,65237400,-0.002520096,3.903822976,0.01782813
1/3/22,453.2103577,477.7099915,477.8500061,473.8500061,476.2999878,72668200,0.005789856,3.932215402,0.021017883
1/4/22,453.0585632,477.5499878,479.980011,475.5799866,479.2200012,71178700,-0.000334932,3.930563448,0.027613834
1/5/22,444.3589478,468.3800049,477.980011,468.2799988,477.1600037,104538900,-0.019201967,3.835886932,-0.001517669
1/6/22,443.9414368,467.9400024,470.8200073,465.4299927,467.8900146,86858900,-0.00093958,3.831343228,0.006459797
1/7/22,442.1863708,466.0899963,469.2000122,464.6499939,467.9500122,85111600,-0.003953373,3.812243128,0.009425842
1/10/22,441.6360168,465.5100098,465.7399902,456.6000061,462.7000122,119362000,-0.00124462,3.806253713,-0.007340923
1/11/22,445.6586609,469.75,469.8500061,462.0499878,465.230011,74303100,0.009108505,3.850031501,0.010612882
1/12/22,446.8634644,471.019989,473.2000122,468.9400024,471.5899963,67605400,0.002703422,3.863143184,0.024245887
1/13/22,440.7062988,464.5299988,472.8800049,463.4400024,472.1900024,91173100,-0.013778628,3.796135742,0.020989763
1/14/22,440.8866577,464.7200012,465.0899963,459.8999939,461.1900024,95890900,0.00040925,3.798098559,0.003585043
1/18/22,433.0786133,456.4899902,459.9599915,455.3099976,459.7399902,109709100,-0.017709868,3.713124867,-0.023947709
1/19/22,428.5817566,451.75,459.6099854,451.4599915,458.1300049,109357600,-0.010383465,3.6641863,-0.04005532
1/20/22,423.8381653,446.75,458.7399902,444.5,453.75,122379700,-0.011068113,3.612562559,-0.063927493
1/21/22,415.5180054,437.980011,448.0599976,437.9500122,445.5599976,202271200,-0.019630511,3.522015597,-0.081552497
1/24/22,417.2825928,439.8399963,440.3800049,420.7600098,432.0299988,251783900,0.004246717,3.541219318,-0.078830487
1/25/22,412.1879883,434.4700012,439.7200012,427.1499939,433.0599976,167997300,-0.012209003,3.485775557,-0.087554548
1/26/22,411.1539307,433.3800049,444.0400085,428.8599854,440.7200012,186391100,-0.002508704,3.474522074,-0.087544127
1/27/22,409.1235962,431.2399902,441.5899963,429.4500122,438.2600098,149878300,-0.004938137,3.452426271,-0.097276597
1/28/22,419.2843323,441.9500122,442,427.8200073,432.6799927,164457400,0.02483537,3.563003927,-0.074547164
1/31/22,426.8361206,449.9100037,450.2799988,439.8099976,441.2399902,152251400,0.018011139,3.645188824,-0.039433947
2/1/22,429.7202454,452.9500122,453.6300049,446.9400024,450.6799927,123155400,0.006756984,3.67657629,-0.032033936
2/2/22,433.8945923,457.3500061,458.1199951,453.0499878,455.5,117361000,0.009714103,3.722005036,-0.018751773
2/3/22,423.6959839,446.6000061,452.9700012,445.7099915,450.9500122,118024400,-0.023504806,3.611015221,-0.040621762
2/4/22,425.6882324,448.7000122,452.7799988,443.8299866,446.3500061,118454400,0.004702071,3.632696542,-0.044811041
2/7/22,424.322113,447.2600098,450.9899902,445.8500061,449.5100098,84472900,-0.003209202,3.617829284,-0.050443487
2/8/22,427.813324,450.9400024,451.9200134,445.2200012,446.730011,81012000,0.008227737,3.655823571,-0.029255254
2/9/22,434.0748596,457.5400085,457.8800049,455.0100098,455.2200012,92589900,0.01463614,3.723966856,-0.015450225
2/10/22,426.2763672,449.3200073,457.7099915,447.2000122,451.3399963,140103700,-0.017965778,3.639097118,-0.015706724
2/11/22,417.8707275,440.4599915,451.6099854,438.9400024,449.4100037,153214600,-0.019718756,3.547619894,-0.024991799
2/14/22,416.5046082,439.019989,441.6000061,435.3399963,439.9200134,123006300,-0.003269239,3.532752636,-0.01730273
2/15/22,423.2215881,446.1000061,446.2799988,443.1799927,443.730011,88482700,0.016127024,3.605852449,0.018539709
2/16/22,423.6959839,446.6000061,448.0599976,441.9400024,443.9299927,84863600,0.001120916,3.611015221,0.015369419
2/17/22,414.6451111,437.0599976,446.5700073,436.4200134,443.2200012,102259100,-0.021361715,3.512516029,0.00596117
2/18/22,411.9603271,434.230011,438.6600037,431.8200073,437.3299866,132642900,-0.006474896,3.483297957,0.001961301
2/22/22,407.5393372,429.5700073,435.5,425.8599854,431.8900146,124391800,-0.010731592,3.435185035,-0.003872324
2/23/22,400.3101501,421.9500122,433.2600098,421.3500061,432.6600037,132578000,-0.017738624,3.356510955,-0.045253735
2/24/22,406.3344421,428.2999878,428.7600098,410.6400146,411.019989,213942900,0.015049061,3.422072356,-0.048031733
2/25/22,415.2997742,437.75,437.8399963,427.8599854,429.6099854,121804500,0.022063923,3.519640622,-0.033557812
2/28/22,414.2372437,436.6300049,438.2000122,430.7000122,432.0299988,145615000,-0.002558466,3.508077273,-0.045304433
3/1/22,407.9282532,429.980011,437.1700134,427.1099854,435.0400085,137785900,-0.01523038,3.439417545,-0.037214728
3/2/22,415.4325562,437.8900146,439.7200012,431.5700073,432.3699951,117726500,0.018396134,3.521085667,-0.024091989
3/3/22,413.3644409,435.7099915,441.1099854,433.7999878,440.4700012,105501700,-0.004978221,3.498578701,-0.025823948
3/4/22,410.0059814,432.1700134,433.3699951,427.8800049,431.75,113978200,-0.008124694,3.462029127,-0.041624095
3/7/22,397.919281,419.4299927,432.2999878,419.3599854,431.5499878,137896600,-0.029479327,3.330491511,-0.083293418
3/8/22,394.9024353,416.25,427.2099915,415.1199951,419.6199951,164772700,-0.007581552,3.297659665,-0.073599979
3/9/22,405.4900208,427.4100037,429.5100098,422.8200073,425.1400146,116990800,0.026810636,3.412882654,-0.029628079
3/10/22,403.6590576,425.480011,426.4299927,420.4400024,422.519989,93972700,-0.004515433,3.392956577,-0.030841317
3/11/22,398.5264893,420.0700073,428.769989,419.5299988,428.1199951,95636300,-0.012715108,3.337099661,-0.058350282
3/14/22,395.6139221,417,424.5499878,415.7900085,420.8900146,95729200,-0.00730834,3.305402661,-0.066278801
3/15/22,404.3137207,426.1700134,426.8399963,418.4200134,419.769989,106219100,0.021990628,3.40008117,-0.024916224
3/16/22,413.2789917,435.6199951,435.6799927,424.7999878,429.8900146,144954800,0.022174046,3.497648771,0.00320095
3/17/22,418.4494324,441.0700073,441.0700073,433.1900024,433.5899963,102676900,0.012510775,3.553917845,0.026770656
3/18/22,423.0326538,444.519989,444.8599854,437.2200012,438,106345500,0.010952868,3.603796307,0.056762247
3/21/22,422.9089966,444.3900146,446.4599915,440.6799927,444.3399963,88349800,-0.000292311,3.602450565,0.040790425
3/22/22,427.8576355,449.5899963,450.5799866,445.8599854,445.8599854,74650400,0.011701427,3.656305806,0.030238064
3/23/22,422.3475037,443.7999878,448.4899902,443.7099915,446.9100037,79426100,-0.012878424,3.596339928,0.01957878
3/24/22,428.7140503,450.4899902,450.5,444.7600098,445.9400024,64736900,0.01507419,3.665626031,0.050954542
3/25/22,430.8078003,452.6900024,452.980011,448.4299927,451.1600037,77101300,0.004883791,3.688411975,0.037010205
3/28/22,433.8721313,455.9100037,455.9100037,450.0599976,452.0599976,68529800,0.007112989,3.721760597,0.049611646
3/29/22,439.2394714,461.5499878,462.0700073,457.1799927,460.019989,86581500,0.012370788,3.780172495,0.071300155
3/30/22,436.5272217,458.7000122,461.2000122,456.4700012,460.3399963,79666900,-0.006174877,3.750655518,0.097024554
3/31/22,429.8085327,451.6400146,458.7600098,451.1600037,457.8900146,121699900,-0.015391226,3.677537107,0.0883917
4/1/22,431.0266724,452.9200134,453.4599915,449.1400146,453.3099976,89048800,0.002834145,3.690793925,0.062977263
4/4/22,434.7191162,456.7999878,456.9100037,452.2600098,453.1300049,59601000,0.008566625,3.730978197,0.076946269
4/5/22,429.2280273,451.0299988,457.8299866,449.8200073,455.2200012,74214500,-0.012631349,3.67121956,0.077037635
4/6/22,424.9360657,446.519989,448.9299927,443.4700012,446.8900146,106898000,-0.009999258,3.624510832,0.074118078
4/7/22,427.07724,448.769989,450.6900024,443.5299988,445.5899963,78097200,0.005038815,3.647812887,0.056301625
4/8/22,425.9353027,447.5700073,450.6300049,445.9400024,447.9700012,79272700,-0.002673842,3.635385368,0.030624134
4/11/22,418.6550293,439.9200134,445,439.3900146,444.1099854,89770500,-0.01709244,3.556155324,0.00049133
4/12/22,417.1038818,438.2900085,445.75,436.6499939,443.0799866,84363600,-0.003705073,3.539274435,-0.014014927
4/13/22,421.8812561,443.3099976,444.1099854,437.8399963,438.0299988,74070400,0.01145368,3.591265831,-0.002430169
4/14/22,416.6279907,437.7900085,444.730011,437.6799927,443.5499878,97869500,-0.012452,3.534095389,-0.026246218
4/18/22,416.7992859,437.9700012,439.75,435.6099854,436.8099976,66002500,0.000411147,3.535959567,-0.013136618
4/19/22,423.5276184,445.0400085,445.7999878,437.6799927,437.8599854,77821000,0.01614286,3.609182927,-0.012097648
4/20/22,423.2135315,444.7099915,447.5700073,443.480011,446.9200134,65224400,-0.000741597,3.60576477,-0.017627974
4/21/22,416.8849182,438.0599976,450.0100098,437.1000061,448.5400085,85417300,-0.014953712,3.536891489,-0.03915258
4/22/22,405.4459839,426.0400085,438.0799866,425.4400024,436.9100037,132471800,-0.02743907,3.412403408,-0.076936363
4/25/22,407.7966309,428.5100098,428.6900024,418.8399963,423.6700134,119647700,0.005797682,3.43798512,-0.065816264
4/26/22,395.9864502,416.1000061,426.0400085,416.0700073,425.8299866,103996300,-0.028960957,3.309456825,-0.078691045
4/27/22,397.099884,417.269989,422.9200134,415.0100098,417.2399902,122030000,0.002811798,3.321574146,-0.078711575
4/28/22,407.1304321,427.8099976,429.6400146,417.6000061,422.2900085,105449100,0.025259509,3.430734987,-0.063463241
4/29/22,392.0846558,412,425.8699951,411.2099915,423.5899963,145491100,-0.036955666,3.266994223,-0.086535289
5/2/22,394.4447632,414.480011,415.9200134,405.019989,412.0700073,158312500,0.006019382,3.292678893,-0.071755036
5/3/22,396.2529602,416.3800049,418.9299927,413.3599854,415.0100098,100028200,0.004584158,3.31235721,-0.072174953
5/4/22,408.3199768,429.0599976,429.6600037,413.7099915,417.0799866,144247900,0.030452811,3.44368061,-0.041356811
5/5/22,393.8071899,413.8099976,425,409.4400024,424.5499878,172929100,-0.035542681,3.285740286,-0.059351585
5/6/22,391.456543,411.3399963,414.7999878,405.730011,411.1000061,151770800,-0.00596903,3.260158573,-0.061489092
5/9/22,378.9231567,398.1700134,406.4100037,396.5,405.1000061,155586100,-0.032017312,3.123759747,-0.101825096
5/10/22,379.7987061,399.0899963,406.0799866,394.8200073,404.4899902,132497200,0.002310625,3.13328821,-0.088398489
5/11/22,373.7651672,392.75,404.0400085,391.9599915,398.0700073,142361000,-0.015886149,3.067626177,-0.103249022
5/12/22,373.3749695,392.3399963,395.7999878,385.1499939,389.3699951,125090800,-0.001043965,3.063379718,-0.118416478
5/13/22,382.3015137,401.7200012,403.1799927,395.6099854,396.7099915,104174400,0.02390772,3.160525862,-0.096669919
5/16/22,380.7503967,400.0899963,403.9700012,397.6000061,399.980011,78622400,-0.004057313,3.143645306,-0.08667745
5/17/22,388.5826111,408.3200073,408.5700073,402.5799866,406.5299988,83029700,0.020570469,3.228882035,-0.041592156
5/18/22,372.9182129,391.8599854,403.7999878,390.5499878,403.5,117674500,-0.040311629,3.05840891,-0.085528951
5/19/22,370.6341858,389.4599915,394.1400146,387.1099854,388.6199951,98510700,-0.00612474,3.03355221,-0.06402306
5/20/22,370.7959595,389.6300049,397.0299988,380.5400085,393.25,131432200,0.000436478,3.035312767,-0.066240071
5/23/22,377.7336426,396.9200134,397.730011,390.3800049,392.8299866,76414900,0.018710245,3.110814456,-0.072204845
5/24/22,374.8500977,393.8900146,395.1499939,386.9599915,392.5599976,91448800,-0.007633805,3.079433301,-0.043956217
5/25/22,378.1618347,397.3699951,399.4500122,391.8900146,392.3099976,91472900,0.00883483,3.115474402,-0.04128063
5/26/22,385.7180176,405.3099976,407.0400085,398.4500122,398.6700134,82168300,0.019981347,3.197707124,-0.026586407
5/27/22,395.1870422,415.2600098,415.3800049,407.7000122,407.9100037,84768700,0.024549086,3.300756996,-0.032163341
5/31/22,392.969696,412.9299927,416.4599915,410.0299988,413.5499878,95937000,-0.005610878,3.276625974,-0.00212666
6/1/22,389.7911682,409.5899963,416.2399902,406.9299927,415.1700134,86585800,-0.008088481,3.242034567,-0.004254303
6/2/22,397.2141113,417.3900146,417.4400024,407.0400085,409.4200134,79609600,0.019043385,3.322817263,0.048270881
6/3/22,390.6952209,410.5400085,414.0400085,409.5100098,412.3999939,71874300,-0.016411528,3.251873228,0.028690237
6/6/22,391.8848267,411.7900085,416.6099854,410.5499878,414.7799988,57508900,0.003044843,3.264819516,0.048478727
6/7/22,395.6438293,415.7399902,416.2200012,407.6099854,408.1000061,59272400,0.009592111,3.305728137,0.05964208
6/8/22,391.3423462,411.2200012,415.8200073,410.3800049,413.9299927,64350000,-0.01087211,3.258915788,0.023648435
6/9/22,382.0351257,401.4400024,411.7399902,401.4400024,409.3399963,86289800,-0.023782809,3.157626805,0.003374203
6/10/22,370.9577942,389.7999878,395.7799988,389.75,394.8800049,132893900,-0.028995584,3.037073988,-0.045356679
6/13/22,356.8731689,375,381.8099976,373.2999878,379.8500061,170004900,-0.037968269,2.883793278,-0.043025638
6/14/22,355.797821,373.8699951,377.9400024,370.5899963,376.8500061,104011800,-0.00301325,2.87209044,-0.040029672
6/15/22,360.8701477,379.2000122,383.8999939,372.1199951,377.3599854,125666800,0.014256205,2.927291755,-0.026768932
6/16/22,348.9267883,366.6499939,370.9400024,364.0799866,370.5100098,134473300,-0.033096003,2.797314096,-0.076262347
6/17/22,349.6789856,365.8599854,369.3800049,362.1700134,365.5100098,111113900,0.002155745,2.805500138,-0.067149808
6/21/22,358.4816895,375.0700073,376.5299988,371.8099976,371.8900146,76811900,0.025173671,2.901298548,-0.052041596
6/22/22,357.8317871,374.3900146,378.7200012,370.1799927,370.6199951,90059400,-0.00181293,2.894225765,-0.072296935
6/23/22,361.3394775,378.0599976,378.8299866,372.8900146,376.6400146,79292100,0.009802624,2.932399396,-0.08564948
6/24/22,372.8278503,390.0799866,390.0899963,381.3699951,381.3999939,98050300,0.031793849,3.057425508,-0.051255468
6/27/22,371.4037476,388.5899963,391.3599854,387.4400024,391.0499878,66009600,-0.003819733,3.041927227,-0.047172492
6/28/22,363.8148804,380.6499939,393.1600037,380.5299988,390.230011,86548900,-0.020432931,2.959338806,-0.084083697
6/29/22,363.5186157,380.3399963,382.269989,378.4200134,381.230011,65676000,-0.000814328,2.956114606,-0.069559605
6/30/22,360.5652771,377.25,380.6600037,372.5599976,376.2399902,112508300,-0.008124312,2.923973897,-0.079920291
7/1/22,364.3788147,381.2399902,381.7000122,373.7999878,376.5599976,74839700,0.010576553,2.965476013,-0.079023132
7/5/22,365.0668945,381.9599915,381.980011,372.8999939,375.8800049,81438000,0.001888364,2.972964275,-0.067141857
7/6/22,366.2998657,383.25,385.8699951,379.6000061,382.1099854,70426200,0.003377384,2.986382502,-0.041187993
7/7/22,371.7859802,388.9899902,389.8299866,383.269989,385.1199951,64525900,0.014977113,3.046087004,0.002232561
7/8/22,371.4802246,388.6700134,390.6400146,385.6600037,387.269989,72397800,-0.000822397,3.042759514,0.040930664
7/11/22,367.2365112,384.230011,386.8699951,383.5,385.8500061,58366900,-0.011423794,2.996575865,0.03214941
7/12/22,363.9868774,380.8299866,386.1600037,378.9899902,383.6499939,62219200,-0.008848885,2.961210623,0.008636707
7/13/22,362.0753784,378.8299866,381.9200134,374.6600037,375.1000061,84224600,-0.00525156,2.940408087,0.037682948
7/14/22,361.1960449,377.9100037,379.0499878,371.0400085,373.6099854,89704800,-0.002428592,2.930838442,0.032936092
7/15/22,368.0967407,385.1300049,385.25,380.5400085,382.5499878,79060400,0.019105126,3.005937604,0.026821597
7/18/22,365.057373,381.9500122,389.0899963,380.6600037,388.3800049,63203600,-0.008256981,2.972860654,0.020192689
7/19/22,374.92099,392.269989,392.8699951,385.3900146,386.0799866,78506000,0.027019361,3.08020481,0.037586572
7/20/22,377.3103333,394.769989,396.2600098,391.0299988,392.4700012,71843800,0.006372925,3.106207649,0.012022929
7/21/22,381.1526184,398.7900085,398.8399963,391.6300049,394.1600037,64903900,0.010183355,3.14802262,0.026248714
7/22/22,377.6162109,395.0899963,400.1799927,392.75,398.9200134,72197300,-0.009278193,3.109536466,0.037935036
7/25/22,378.0749817,395.5700073,396.4700012,393.2099915,395.75,53631500,0.001214913,3.114529195,0.040042973
7/26/22,373.6020203,390.8900146,394.0599976,389.9500122,393.8399963,52946400,-0.011830884,3.065850675,0.036156402
7/27/22,383.3030701,401.0400085,402.8800049,394.0499878,394.3599854,82342100,0.025966267,3.171425639,0.051935663
7/28/22,388.1106567,406.0700073,406.7999878,398.1499939,401.8900146,73966600,0.012542521,3.223745832,0.063122027
7/29/22,393.7687683,411.9899902,413.0299988,406.769989,407.5799866,87003700,0.014578604,3.285322149,0.074990207
8/1/22,392.6027832,410.769989,413.4100037,408.3999939,409.1499939,69997500,-0.002961091,3.272632921,0.055991361
8/2/22,390.0126038,408.0599976,413,406.8200073,409.1199951,63435400,-0.006597456,3.244444415,0.049887929
8/3/22,396.1199646,414.4500122,415.6799927,410,410.2999878,67820600,0.015659394,3.31090984,0.078650822
8/4/22,395.852356,414.1700134,415.0899963,412.4400024,414.3699951,45656600,-0.000675575,3.307997498,0.08754568
8/5/22,395.1833496,413.4700012,414.1499939,409.6000061,409.6600037,56814900,-0.00169004,3.30071681,0.091439444
8/8/22,394.7246094,412.9899902,417.6199951,411.8299866,415.25,53886100,-0.001160829,3.295724414,0.092826499
8/9/22,393.1571655,411.3500061,412.75,410.2200012,412.2200012,44931800,-0.003970981,3.278666175,0.068081083
8/10/22,401.414978,419.9899902,420.1400146,416.7200012,418.7799988,68665700,0.021003846,3.368534619,0.099594222
8/11/22,401.414978,419.9899902,424.9500122,419.2099915,422.9899902,59489700,0,3.368534619,0.070665524
8/12/22,408.2105103,427.1000061,427.2099915,421.0299988,422.0299988,61694500,0.016928945,3.442489303,0.08189592
8/15/22,409.8926086,428.8599854,429.4100037,424.7099915,424.769989,54048300,0.004120664,3.460795309,0.075402841
8/16/22,410.6954956,429.7000122,431.730011,426.8800049,427.730011,59289000,0.001958774,3.469532999,0.087600277
8/17/22,407.7803955,426.6499939,429.5,424.5400085,425.9100037,63563400,-0.00709796,3.437808434,0.078570165
8/18/22,408.9656067,427.8900146,428.6099854,425.5,426.8599854,49023200,0.002906494,3.450706896,0.094655769
8/19/22,403.4698486,422.1400146,425.2600098,421.2200012,424.980011,68016900,-0.013438191,3.390897446,0.052613141
8/22/22,395.0686035,413.3500061,417.230011,412.3999939,417.0499878,77695600,-0.020822486,3.299468047,0.01792774
8/23/22,394.1128845,412.3500061,415.4200134,411.769989,412.8999939,49105200,-0.002419122,3.289067111,0.000873904
8/24/22,395.3744507,413.6700134,415.1099854,411.3900146,412.1099854,49177800,0.003201027,3.302796532,0.007059724
8/25/22,400.9562378,419.5100098,419.5599976,414.0899963,415.2399902,50942300,0.014117723,3.363542223,0.028059693
8/26/22,387.3841858,405.3099976,419.9599915,405.25,419.3900146,103087000,-0.03384921,3.215839765,-0.022053367
8/29/22,384.8227844,402.6300049,405.8399963,401.2000122,402.2000122,65370800,-0.006612044,3.187964446,-0.027862842
8/30/22,380.5982361,398.2099915,404.1000061,396,403.8500061,85652400,-0.010977906,3.141989366,-0.036907207
8/31/22,377.70224,395.1799927,401.2399902,395.0400085,399.9299927,76029700,-0.007609063,3.110472707,-0.043124672
9/1/22,378.8873596,396.4200134,396.7799988,390.0400085,392.8900146,78740100,0.003137709,3.123370173,-0.036295424
9/2/22,374.8923035,392.2399902,401.5599976,390.3299866,400.2799988,99632100,-0.010544179,3.07989262,-0.066072957
9/6/22,373.4777832,390.7600098,394.1199951,388.4200134,393.1300049,76637400,-0.003773138,3.064498623,-0.069596792
9/7/22,380.1872253,397.7799988,398.5899963,390.2000122,390.4299927,70964200,0.017964769,3.137516402,-0.068649102
9/8/22,382.6723328,400.3800049,400.8599854,394.1199951,395.3900146,80821700,0.006536536,3.164561427,-0.066408311
9/9/22,388.617157,406.6000061,407.5100098,402.4599915,402.7399902,76706900,0.015535025,3.229257992,-0.053758414
9/12/22,392.7939453,410.9700012,411.730011,408.4599915,408.7799988,69256300,0.010747823,3.274713308,-0.036751277
9/13/22,375.7142639,393.1000061,403.1000061,391.9200134,401.8299866,122947100,-0.043482548,3.088837883,-0.081305964
9/14/22,377.1479492,394.6000061,396.2000122,391.1199951,394.4700012,85023700,0.003815893,3.104440449,-0.065238826
9/15/22,372.8660583,390.1199951,395.9599915,388.7799988,392.9599915,87633800,-0.011353345,3.05784132,-0.056199214
9/16/22,370.0214539,385.5599976,386.25,382.1099854,384.1400146,103084800,-0.007629025,3.026883947,-0.061128249
9/19/22,372.8909302,388.5499878,388.5499878,382.1799927,382.2600098,73278500,0.007754892,3.058111996,-0.056866397
9/20/22,368.6107483,384.0899963,386.1199951,381.2000122,385.0599976,77274900,-0.011478375,3.011531465,-0.080670872
9/21/22,362.1807556,377.3900146,389.3099976,377.3800049,386.1099854,106746600,-0.017443856,2.94155489,-0.065060555
9/22/22,359.1384888,374.2200012,378.2999878,373.4400024,376.5799866,89472600,-0.008399858,2.908446389,-0.066743178
9/23/22,353.1211853,367.9500122,370.6199951,363.2900085,370.5799866,122346900,-0.016754828,2.842961044,-0.072194372
9/26/22,349.6278687,364.3099976,370.2099915,363.0299988,366.4100037,92581200,-0.009892685,2.804943841,-0.074329375
9/27/22,348.7354431,363.3800049,370.3999939,360.8699951,368.019989,108294100,-0.002552501,2.795231717,-0.079580159
9/28/22,355.597168,370.5299988,372.2999878,362.6000061,364.3800049,110802200,0.019676018,2.869906765,-0.051468476
9/29/22,348.1691284,362.7900085,367.1099854,359.7000122,366.8099976,112952300,-0.020888917,2.789068605,-0.06776482
9/30/22,342.7852478,357.1799927,365.9100037,357.0400085,361.7999878,153711200,-0.015463406,2.730476699,-0.098377786
10/3/22,351.8352051,366.6099854,368.5499878,359.2099915,361.0799866,89756500,0.026401245,2.828965928,-0.080583635
10/4/22,362.7373657,377.9700012,378,366.5700073,372.3999939,103602800,0.030986554,2.947612388,-0.066594567
10/5/22,361.8927917,377.0899963,379.4599915,370.9500122,373.3900146,88065700,-0.002328335,2.938421025,-0.078670137
10/6/22,358.1595764,373.2000122,378.7200012,372.6799927,375.6199951,82333500,-0.010315805,2.897793043,-0.046723506
10/7/22,348.1691284,362.7900085,373.2900085,360.9400024,368.9700012,107789500,-0.027893846,2.789068605,-0.076836745
10/10/22,345.5108032,360.019989,364.2099915,357.6700134,363.9599915,76042800,-0.007635155,2.76013848,-0.07336483
10/11/22,343.3226929,357.7399902,363.0299988,355.7099915,358.2399902,92482800,-0.006332972,2.736325627,-0.07215463
10/12/22,342.1901855,356.5599976,359.8200073,356.2999878,358.1700134,76991800,-0.003298667,2.724000732,-0.082331701
10/13/22,351.2209778,365.9700012,367.5100098,348.1099854,349.2099915,147254500,0.026391149,2.822281391,-0.047176515
10/14/22,343.2171326,357.6300049,370.2600098,356.9599915,368.5499878,123737000,-0.022788631,2.735176831,-0.052359555
10/17/22,352.0368042,366.8200073,367.980011,357.2799988,364.0100098,93168200,0.025697061,2.831159898,-0.019774223
10/18/22,356.1730652,371.1300049,375.4500122,367.519989,375.1300049,97162900,0.011749513,2.876174161,0.008642585
10/19/22,353.6490479,368.5,371.8500061,365.5499878,368.9899902,79746900,-0.007086491,2.848705687,0.011501312
10/20/22,350.6835938,365.4100037,372.6700134,364.6099854,368.0299988,88283100,-0.008385302,2.816433127,0.005586328
10/21/22,359.205719,374.2900085,374.7999878,363.5400085,365.1199951,131038400,0.024301465,2.909178045,0.010147862
10/24/22,363.6010742,378.8699951,380.0599976,373.1099854,375.8900146,85436900,0.012236317,2.957011988,0.044323131
10/25/22,369.4072876,384.9200134,385.25,378.6700134,378.7900085,78846300,0.015968636,3.020200074,0.077663902
10/26/22,366.6240845,382.019989,387.5799866,381.3500061,381.6199951,104087300,-0.00753424,2.989910923,0.042033541
10/27/22,364.6663818,379.980011,385,379.3299866,383.0700073,81971800,-0.005339809,2.96860556,0.005317942
10/28/22,373.342041,389.019989,389.519989,379.6799927,379.8699951,100302000,0.023790674,3.063021363,0.03163713
10/31/22,370.6452942,386.2099915,388.3999939,385.2600098,386.4400024,96631300,-0.007223261,3.033673101,0.034860768
11/1/22,369.023407,384.519989,390.3900146,383.2900085,390.1400146,85407600,-0.004375847,3.016022363,0.059896978
11/2/22,359.7623291,374.8699951,388.6300049,374.7600098,383.8999939,126990400,-0.02509618,2.915235543,0.0412477
11/3/22,356.0578308,371.0100098,374.2000122,368.7900085,371.4700012,87100100,-0.010297071,2.874920084,0.037093784
11/4/22,361.1826477,376.3500061,378.8699951,370,377,103505200,0.014393215,2.930692642,0.05550265
11/7/22,364.6376038,379.9500122,380.5700073,375.5299988,377.7099915,68286900,0.009565676,2.968292373,0.038199956
11/8/22,366.60495,382,385.1199951,377.7200012,381.1099854,84641100,0.005395346,2.989702685,0.068142919
11/9/22,359.0521545,374.1300049,381.1400146,373.6099854,379.9299927,78495500,-0.020602001,2.907506828,0.019927889
11/10/22,378.7835388,394.6900024,395.0400085,385.6400146,388.0499878,141455800,0.05495409,3.122240308,0.063481706
